5.2714367,-1.2489201,16.949484
5.115753,-0.8010696,16.255484
6.9198055,-5.3816867,21.767462
4.616487,1.0469955,14.455318
4.616487,1.0469955,14.455318
5.8176517,-2.3505344,18.213928
4.946344,-0.076707296,15.431035
4.503632,1.2833674,13.887293
5.1988225,-0.4797936,15.775242
6.324365,-2.7988808,18.85658
6.534983,-3.5615225,19.362953
5.144418,0.45266104,15.048551
6.0955434,-1.9951105,17.726759
5.145637,0.27853954,14.929376
5.145637,0.27853954,14.929376
5.923728,-1.4676338,16.938507
5.923728,-1.4676338,16.938507
5.4088097,-0.033237636,15.442487
6.5320783,-3.4608133,18.284018
5.2949214,0.45436692,14.820934
7.4568763,-4.581186,20.804783
7.0772104,-3.9849708,19.718992
6.492882,-2.2281537,18.034056
6.262529,-1.6630023,17.39029
5.639855,-0.14362961,15.516605
5.8542986,0.16177595,15.962078
7.012852,-3.1823525,18.48479
5.540553,1.0829564,14.557975
5.425473,1.4719536,14.136272
5.405178,1.8106412,13.918962
6.7687864,-1.6244402,17.384886
5.641256,1.2428222,14.481597
6.7412786,-1.3968345,17.016817
6.0998344,0.48816097,15.33403
7.5417476,-2.7606273,18.858994
5.4219484,2.0419736,13.448725
6.367972,-0.20464844,15.773274
7.699338,-1.4105595,18.550129
5.8493752,1.5737413,14.091866
7.6408463,-2.4264045,18.307673
8.211527,-3.7493596,19.640907
9.210209,-5.494333,21.9315
5.56347,2.3593023,13.253512
5.87585,1.8914462,13.949137
8.004881,-2.0764713,18.750717
5.9821,1.7510362,13.952516
7.5127497,-1.4143269,17.132359
8.322673,-2.6743891,18.306223
